original_order,id,title,multiauthored,authors,repeat_author
4022,18333898,Take Me On,0,Katie McGarry,1
4023,18140047,Love Letters to the Dead,0,Ava Dellaira,0
4024,18296030,Don't Look Back,0,Jennifer L. Armentrout,1
4025,18079527,The Impossible Knife of Memory,0,Laurie Halse Anderson,1
4026,20820994,I'll Give You the Sun,0,Jandy Nelson,1
4027,18189606,Since You've Been Gone,0,Morgan Matson,1
4028,22402154,Flat-Out Celeste,0,Jessica Park,1
4029,13580846,My Life with the Walter Boys,0,Ali Novak,0
4030,17228280,Better Off Friends,0,Elizabeth Eulberg,0
4031,18298225,On the Fence,0,Kasie West,1
4032,20579291,Lies We Tell Ourselves,0,Robin Talley,0
4033,18295852,The Geography of You and Me,0,Jennifer E. Smith,1
4034,22616635,Puddle Jumping,0,Amber L. Johnson,0
4035,20726924,Rumble,0,Ellen Hopkins,1
4036,18163646,Falling into Place,0,Amy Zhang,0
4037,18667779,Everything Leads to You,0,Nina LaCour,1
4038,8755785,City of Heavenly Fire,0,Cassandra Clare,1
4039,12396528,Hollow City,0,Ransom Riggs,1
4040,13206828,Cress,0,Marissa Meyer,1
4041,18635016,The One,0,Kiera Cass,1
4042,20613470,Heir of Fire,0,Sarah J. Maas,1
4043,18126198,Four: A Divergent Story Collection,0,Veronica Roth,1
4044,8709524,Silver Shadows,0,Richelle Mead,1
4045,13618440,Dreams of Gods & Monsters,0,Laini Taylor,1
4046,13188676,Ignite Me,0,Tahereh Mafi,1
4047,15839976,Red Rising,0,Pierce Brown,1
4048,17455585,White Hot Kiss,0,Jennifer L. Armentrout,1
4049,13644055,Opposition,0,Jennifer L. Armentrout,1
4050,20821111,The Young Elites,0,Marie Lu,1
4051,18166936,The Strange and Beautiful Sorrows of Ava Lavender,0,Leslye Walton,0
4052,13138635,These Broken Stars,1,Amie Kaufman,1
4052,13138635,These Broken Stars,1,Meagan Spooner,0
4053,17378508,"Blue Lily, Lily Blue",0,Maggie Stiefvater,1
4054,16069030,The Winner's Curse,0,Marie Rutkoski,1
4055,16429619,The Kiss of Deception,0,Mary E. Pearson,1
4056,14061957,Ruin and Rising,0,Leigh Bardugo,1
4057,16131484,The Infinite Sea,0,Rick Yancey,1
4058,18705209,The Blood of Olympus,0,Rick Riordan,1
4059,21535019,The Long Haul,0,Jeff Kinney,1
4060,20578940,The Iron Trial,1,Holly Black,1
4060,20578940,The Iron Trial,1,Cassandra Clare,1
4060,20578940,The Iron Trial,1,Scott Fischer,0
4061,18225810,Sisters,0,Raina Telgemeier,1
4062,20706320,A Grimm Warning,1,Chris Colfer,1
4062,20706320,A Grimm Warning,1,Brandon Dorman,1
4063,20821284,Brown Girl Dreaming,0,Jacqueline Woodson,1
4064,18172465,A World Without Princes,1,Soman Chainani,1
4064,18172465,A World Without Princes,1,Iacopo Bruno,1
4065,17667561,The Shadow Throne,0,Jennifer A. Nielsen,1
4066,18689810,Tales from a Not-So-Glam TV Star,0,Rachel Renée Russell,1
4067,18222556,A Snicker of Magic,0,Natalie Lloyd,0
4068,20701984,El Deafo,1,Cece Bell,0
4068,20701984,El Deafo,1,David Lasky,0
4069,18049017,Sky Raiders,0,Brandon Mull,1
4070,20172134,Nightmares!,1,Jason Segel,0
4070,20172134,Nightmares!,1,Kirsten Miller,0
4070,20172134,Nightmares!,1,Karl Kwasny,0
4071,16280882,Countdown,0,Natalie Standiford,0
4072,18405537,The Night Gardener,0,Jonathan Auxier,0
4073,19156898,The Fourteenth Goldfish,1,Jennifer L. Holm,0
4073,19156898,The Fourteenth Goldfish,1,Tad Carpenter,0
4074,14059024,The Whispering Skull,0,Jonathan Stroud,1
4075,18263725,The Crossover,0,Kwame Alexander,1
4076,18225037,Absolutely Almost,0,Lisa Graff,0
4077,17846771,The Boundless,1,Jim Tierney,1
4077,17846771,The Boundless,1,Kenneth Oppel,0
4078,17846011,"Pigeon Needs a Bath!, The-Pigeon series",0,Mo Willems,1
4079,20821299,The Book with No Pictures,0,B.J. Novak,1
4080,20388087,Julia's House for Lost Creatures,0,Ben Hatke,1
4081,18465502,Tuesday Tucks Me In: The Loyal Bond between a Soldier and his Service Dog,1,Bret Witter,1
4081,18465502,Tuesday Tucks Me In: The Loyal Bond between a Soldier and his Service Dog,1,Luis Carlos Montalván,0
4082,18570357,What Do You Do With an Idea?,1,Kobi Yamada,1
4082,18570357,What Do You Do With an Idea?,1,Mae Besom,1
4083,17471114,Sparky!,1,Chris Appelhans,1
4083,17471114,Sparky!,1,Jenny Offill,0
4084,17043027,Josephine: The Dazzling Life of Josephine Baker,1,Christian Robinson,1
4084,17043027,Josephine: The Dazzling Life of Josephine Baker,1,Patricia Hruby Powell,0
4085,17243953,"Hi, Koo!",0,Jon J. Muth,0
4086,18349512,Here Comes the Easter Cat,1,Deborah Underwood,1
4086,18349512,Here Comes the Easter Cat,1,Claudia Rueda,0
4087,20708773,Quest,0,Aaron Becker,1
4088,18295821,The Adventures of Beekle: The Unimaginary Friend,0,Dan Santat,1
4089,18012466,Maple,0,Lori Nichols,0
4090,17269361,Knock Knock: My Dad's Dream for Me,1,Daniel Beaty,0
4090,17269361,Knock Knock: My Dad's Dream for Me,1,Bryan Collier,0
4091,17296693,I Am Otter,0,Sam Garton,1
4092,18166919,Firefly July: A Year of Very Short Poems,1,Melissa Sweet,1
4092,18166919,Firefly July: A Year of Very Short Poems,1,Paul B. Janeczko,0
4093,18051269,The Girl and the Bicycle,0,Mark Pett,0
4094,19565411,Gaston,1,Christian Robinson,1
4094,19565411,Gaston,1,Kelly DiPucchio,0
4095,14999830,The Scraps Book,0,Lois Ehlert,0
4096,20675319,Bird of the Soul,1,Ilchi Lee,0
4096,20675319,Bird of the Soul,1,Jisu Han,0
4097,20708761,Sam and Dave Dig a Hole,1,Mac Barnett,1
4097,20708761,Sam and Dave Dig a Hole,1,Jon Klassen,1
4098,16115612,And the Mountains Echoed,0,Khaled Hosseini,0
4099,15753740,The Storyteller,0,Jodi Picoult,1
4100,15507958,Me Before You,0,Jojo Moyes,1
4101,17333223,The Goldfinch,0,Donna Tartt,0
4102,17802724,The Husband's Secret,0,Liane Moriarty,1
4103,15818107,Orphan Train,0,Christina Baker Kline,1
4104,16181775,The Rosie Project,0,Graeme Simsion,0
4105,15781725,The House Girl,0,Tara Conklin,1
4106,15811545,A Tale for the Time Being,0,Ruth Ozeki,0
4107,13641208,Tenth of December,0,George Saunders,1
4108,17262100,The Lowland,0,Jhumpa Lahiri,0
4109,15797715,A Constellation of Vital Phenomena,0,Anthony Marra,0
4110,17349023,We Are Water,0,Wally Lamb,0
4111,16071745,"Someday, Someday, Maybe",0,Lauren Graham,1
4112,17572903,The Girl You Left Behind,0,Jojo Moyes,1
4113,15796700,Americanah,1,Chimamanda Ngozi Adichie,1
4113,15796700,Americanah,1,Jashar Awan,0
4114,15815333,The Interestings,0,Meg Wolitzer,1
4115,16130291,The Silver Star,0,Jeannette Walls,1
4116,15823461,The Burgess Boys,0,Elizabeth Strout,1
4117,15701217,The Woman Upstairs,0,Claire Messud,0
4118,17212231,Inferno,0,Dan Brown,1
4119,16160797,The Cuckoo's Calling,0,Robert Galbraith,1
4120,13596166,Joyland,0,Stephen King,1
4121,17167084,How the Light Gets In,0,Louise Penny,1
4122,15806231,Calculated in Death,0,J.D. Robb,1
4123,10112885,Night Film,0,Marisha Pessl,0
4124,13642963,Speaking from Among the Bones,0,Alan Bradley,1
4125,15776309,Reconstructing Amelia,0,Kimberly McCreight,0
4126,18142329,Police,1,Jo Nesbø,1
4126,18142329,Police,1,Don Bartlett,1
4127,15811568,Six Years,0,Harlan Coben,1
4128,16071767,Unseen,0,Karin Slaughter,1
4129,15811495,Touch & Go,0,Lisa Gardner,1
4130,16150996,Convicted,0,Aleatha Romig,1
4131,15755201,Suspect,0,Robert Crais,1
4132,15803059,Ordinary Grace,0,William Kent Krueger,1
4133,15985392,Threat Vector,1,Tom Clancy,0
4133,15985392,Threat Vector,1,Mark Greaney,0
4134,17707605,W is for Wasted,0,Sue Grafton,0
4135,16131077,The Shining Girls,0,Lauren Beukes,1
4136,17262159,Never Go Back,0,Lee Child,1
4137,16171291,The Silent Wife,0,A.S.A. Harrison,0
4138,15790842,Life After Life,0,Kate Atkinson,1
4139,12326627,The White Princess,0,Philippa Gregory,1
4140,16002030,Z: A Novel of Zelda Fitzgerald,0,Therese Anne Fowler,0
4141,13642950,The Aviator's Wife,0,Melanie Benjamin,1
4142,17383934,The Valley of Amazement,0,Amy Tan,1
4143,17333319,Burial Rites,0,Hannah Kent,0
4144,16138688,The Painted Girls,0,Cathy Marie Buchanan,0
4145,17333230,The Luminaries,0,Eleanor Catton,1
4146,17286747,Necessary Lies,0,Diane Chamberlain,1
4147,17465453,The Signature of All Things,0,Elizabeth Gilbert,1
4148,16248311,The Perfume Collector,0,Kathleen Tessaro,0
4149,16158535,A Hundred Summers,0,Beatriz Williams,1
4150,16058610,Whistling Past the Graveyard,0,Susan Crandall,0
4151,15705011,The Last Runaway,1,Tracy Chevalier,0
4151,15705011,The Last Runaway,1,Laurel Lefkow,0
4152,16240761,The Son,0,Philipp Meyer,0
4153,16085517,TransAtlantic,0,Colum McCann,0
4154,15786792,Paris,0,Edward Rutherfurd,0
4155,15808287,Mrs. Lincoln's Dressmaker,0,Jennifer Chiaverini,0
4156,16099189,The Light in the Ruins,0,Chris Bohjalian,1
4157,17232261,Songs of Willow Frost,0,Jamie Ford,1
4158,15783514,The Ocean at the End of the Lane,0,Neil Gaiman,1
4159,7743175,A Memory of Light,1,Brandon Sanderson,1
4159,7743175,A Memory of Light,1,Robert Jordan,0
4160,15819028,The Golem and the Jinni,0,Helene Wecker,1
4161,2890090,The Republic of Thieves,0,Scott Lynch,0
4162,16248223,The Ghost Bride,0,Yangsze Choo,1
4163,15942636,The Firebird,0,Susanna Kearsley,1
4164,13109291,Blood of Dragons,0,Robin Hobb,1
4165,16101090,The River of No Return,0,Bee Ridgway,0
4166,15985373,Emperor of Thorns,0,Mark Lawrence,1
4167,15989176,Forged in Blood I,0,Lindsay Buroker,1
4168,16142151,The Companions,0,R.A. Salvatore,0
4169,13638125,Vicious,0,Victoria E. Schwab,1
4170,9268487,The Daylight War,0,Peter V. Brett,1
4171,16043804,The Crown Tower,0,Michael J. Sullivan,1
4172,15790883,Promise of Blood,0,Brian McClellan,1
4173,16158565,The Thinking Woman's Guide to Real Magic,0,Emily Croy Barker,0
4174,12974372,A Natural History of Dragons,0,Marie Brennan,0
4175,17317908,The Third Kingdom,0,Terry Goodkind,1
4176,15802432,Seduction,0,M.J. Rose,0
4177,15808474,River of Stars,0,Guy Gavriel Kay,0
4178,12216302,Cold Days,0,Jim Butcher,1
4179,17199504,The Bone Season,0,Samantha Shannon,1
4180,15767586,Styxx,0,Sherrilyn Kenyon,1
4181,13241659,Ever After,0,Kim Harrison,1
4182,13413589,Frost Burned,0,Patricia Briggs,1
4183,11544421,Magic Rises,0,Ilona Andrews,1
4184,15813668,Fifth Grave Past the Light,0,Darynda Jones,1
4185,16101040,Omens,0,Kelley Armstrong,1
4186,16071748,Hunted,0,Kevin Hearne,1
4187,15711341,Written in Red,0,Anne Bishop,1
4188,12958034,House Rules,0,Chloe Neill,1
4189,15985348,Dead Ever After,0,Charlaine Harris,1
4190,13477883,Gameboard of the Gods,0,Richelle Mead,1
4191,10184403,Chimes at Midnight,0,Seanan McGuire,1
4192,16130369,Heart of Venom,0,Jennifer Estep,1
4193,15985372,Affliction,0,Laurell K. Hamilton,1
4194,10331050,Touch of the Demon,0,Diana Rowland,1
4195,15732001,Blood Trade,0,Faith Hunter,0
4196,12119496,Steel's Edge,0,Ilona Andrews,1
4197,12528745,Tempt the Stars,0,Karen Chance,1
4198,17262203,MaddAddam,0,Margaret Atwood,1
4199,17855756,Dust,0,Hugh Howey,1
4200,16059350,Earth Afire,1,Orson Scott Card,1
4200,16059350,Earth Afire,1,Aaron Johnston,1
4201,16158596,Lexicon,0,Max Barry,0
4202,15698479,The Human Division,0,John Scalzi,1
4203,16130537,The Humans,0,Matt Haig,1
4204,16046748,Countdown City,0,Ben H. Winters,1
4205,13573419,Great North Road,0,Peter F. Hamilton,1
4206,16131032,Abaddon’s Gate,0,James S.A. Corey,1
4207,15981711,The Lives of Tao,0,Wesley Chu,1
4208,15984804,Guardian,0,Jack Campbell,1
4209,16127235,The Darwin Elevator,0,Jason M. Hough,0
4210,17167572,The Long War,1,Terry Pratchett,1
4210,17167572,The Long War,1,Stephen Baxter,1
4211,15802917,Shadow of Freedom,0,David Weber,1
4212,13421230,Perdition,0,Ann Aguirre,1
4213,15743440,The Best of All Possible Worlds,0,Karen Lord,0
4214,17619479,Terms of Enlistment,0,Marko Kloos,1
4215,17171909,Brilliance,0,Marcus Sakey,1
4216,17699389,CyberStorm,0,Matthew Mather,0
4217,17333324,Ancillary Justice,0,Ann Leckie,1
4218,13570854,Lover at Last,0,J.R. Ward,1
4219,15745950,Walking Disaster,0,Jamie McGuire,1
4220,15731779,Entwined with You,0,Sylvia Day,1
4221,17340050,Losing Hope,0,Colleen Hoover,1
4222,16070903,Fallen Too Far,0,Abbi Glines,1
4223,15990969,Ten Tiny Breaths,0,K.A. Tucker,1
4224,13600318,Reckless,0,S.C. Stephens,1
4225,16102004,Beautiful Bastard,0,Christina Lauren,1
4226,17314430,Wait for You,0,Jennifer L. Armentrout,1
4227,18149927,Beneath This Man,0,Jodi Ellen Malpas,0
4228,18297707,Tangled,0,Emma Chase,1
4229,16113791,The Coincidence of Callie & Kayden,0,Jessica Sorensen,0
4230,17407748,The Longest Ride,0,Nicholas Sparks,1
4231,15784909,This Girl,0,Colleen Hoover,1
4232,17201095,Play with Me,0,Kristen Proby,0
4233,15795628,Blackmoore,0,Julianne Donaldson,1
4234,17617277,Real,0,Katy Evans,0
4235,17156015,Beauty from Pain,0,Georgia Cates,0
4236,17158596,Collide,0,Gail McHugh,0
4237,17190226,Surrender Your Love,0,J.C. Reed,0
4238,16130549,Doctor Sleep,0,Stephen King,1
4239,15729539,NOS4A2,0,Joe Hill,1
4240,17457124,Red Hill,0,Jamie McGuire,1
4241,15797722,Deeply Odd,0,Dean Koontz,1
4242,15818164,The Blood Gospel,1,James Rollins,1
4242,15818164,The Blood Gospel,1,Rebecca Cantrell,1
4243,15738579,White Trash Zombie Apocalypse,1,Diana Rowland,1
4243,15738579,White Trash Zombie Apocalypse,1,Daniel Dos Santos,1
4244,13641105,Parasite,0,Mira Grant,1
4245,15818568,The Fate of Mercy Alban,0,Wendy Webb,0
4246,15799400,The Resurrectionist: The Lost Work of Dr. Spencer Black,0,E.B. Hudspeth,0
4247,17348985,Help for the Haunted,0,John Searles,0
4248,17262197,The Wolves of Midwinter,0,Anne Rice,1
4249,15783828,Kill City Blues,0,Richard Kadrey,1
4250,15793091,Extinction Machine,0,Jonathan Maberry,1
4251,18109850,Fractured,0,D.J. Molles,0
4252,10825907,Shattered Hourglass,0,J.L. Bourne,0
4253,16143338,Come Alive,0,Karina Halle,1
4254,17229633,Ex-Communication,0,Peter Clines,1
4255,15818440,The Accursed,0,Joyce Carol Oates,1
4256,15826602,Red Moon,0,Benjamin Percy,0
4257,14781178,American Elsewhere,0,Robert Jackson Bennett,1
4258,17851885,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,1,Malala Yousafzai,1
4258,17851885,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,1,Christina Lamb,0
4259,17455541,"Happy, Happy, Happy: My Life and Legacy as the Duck Commander",1,Mark Schlabach,1
4259,17455541,"Happy, Happy, Happy: My Life and Legacy as the Duck Commander",1,Phil Robertson,0
4260,16101121,"The World's Strongest Librarian: A Memoir of Tourette's, Faith, Strength, and the Power of Family",0,Josh Hanagarne,0
4261,15802944,"Carry On, Warrior: Thoughts on Life Unarmed",0,Glennon Doyle,1
4262,16113737,The Reason I Jump: the Inner Voice of a Thirteen-Year-Old Boy with Autism,1,David Mitchell,1
4262,16113737,The Reason I Jump: the Inner Voice of a Thirteen-Year-Old Boy with Autism,1,Naoki Higashida,0
4262,16113737,The Reason I Jump: the Inner Voice of a Thirteen-Year-Old Boy with Autism,1,K.A. Yoshida,0
4263,15833693,Waiting to Be Heard,0,Amanda Knox,0
4264,15798797,Mom & Me & Mom,0,Maya Angelou,1
4265,15827066,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,1,Jenna Miscavige Hill,0
4265,15827066,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,1,Lisa Pulitzer,0
4266,18039963,A House in the Sky,1,Amanda Lindhout,0
4266,18039963,A House in the Sky,1,Sara Corbett,0
4267,17553448,Until I Say Goodbye: A Book about Living,0,Susan Spencer-Wendel,0
4268,15841863,"Sum It Up: 1,098 Victories, a Couple of Irrelevant Losses, and a Life in Perspective",1,Pat Summitt,0
4268,15841863,"Sum It Up: 1,098 Victories, a Couple of Irrelevant Losses, and a Life in Perspective",1,Sally Jenkins,0
4269,16241141,Fairyland: A Memoir of My Father,0,Alysia Abbott,0
4270,17287028,My Story,1,Elizabeth Smart,0
4270,17287028,My Story,1,Chris Stewart,0
4271,15798364,The Spark: A Mother's Story of Nurturing Genius,0,Kristine Barnett,0
4272,15771862,Wave,0,Sonali Deraniyagala,0
4273,16131189,Mo' Meta Blues: The World According to Questlove,1,"Ahmir ""Questlove"" Thompson",0
4273,16131189,Mo' Meta Blues: The World According to Questlove,1,Ben Greenman,0
4274,13642929,My Beloved World,0,Sonia Sotomayor,0
4275,16218778,Coming Clean,0,Kimberly Rae Miller,0
4276,15803014,After Visiting Friends: A Son's Story,0,Michael Hainey,0
4277,13547428,Chanel Bonfire,0,Wendy Lawless,0
4278,17262134,Jim Henson: The Biography,0,Brian Jay Jones,0
4279,15801668,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,0,Denise Kiernan,0
4280,17704903,Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune,1,Bill Dedman,0
4280,17704903,Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune,1,Paul Clark Newell Jr,0
4281,17262366,"One Summer: America, 1927",0,Bill Bryson,1
4282,16158542,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,0,Daniel James Brown,1
4283,15796712,Eighty Days: Nellie Bly and Elizabeth Bisland's History-Making Race Around the World,0,Matthew Goodman,0
4284,16130503,Manson: The Life and Times of Charles Manson,0,Jeff Guinn,1
4285,16248142,Frozen in Time: An Epic Story of Survival and a Modern Quest for Lost Heroes of World War II,0,Mitchell Zuckoff,1
4286,15814204,Dirty Wars: The World Is a Battlefield,0,Jeremy Scahill,0
4287,16044941,"The Guns at Last Light: The War in Western Europe, 1944-1945",0,Rick Atkinson,1
4288,15808816,A Higher Call: An Incredible True Story of Combat and Chivalry in the War-Torn Skies of World War II,1,Adam Makos,1
4288,15808816,A Higher Call: An Incredible True Story of Combat and Chivalry in the War-Torn Skies of World War II,1,Larry Alexander,0
4289,16158546,"Bunker Hill: A City, a Siege, a Revolution",0,Nathaniel Philbrick,1
4290,16240783,The Riddle of the Labyrinth: The Quest to Crack an Ancient Code,0,Margalit Fox,0
4291,16059322,The Unwinding: An Inner History of the New America,0,George Packer,0
4292,16071731,The Skies Belong to Us: Love and Terror in the Golden Age of Hijacking,0,Brendan I. Koerner,0
4293,17568801,Zealot: The Life and Times of Jesus of Nazareth,0,Reza Aslan,0
4294,16131193,The Astronaut Wives Club,0,Lily Koppel,0
4295,17286958,Killing Jesus: A History,1,Bill O'Reilly,1
4295,17286958,Killing Jesus: A History,1,Martin Dugard,1
4296,18238043,Salinger,1,David Shields,0
4296,18238043,Salinger,1,Shane Salerno,0
4297,17262206,"Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East",0,Scott Anderson,0
4298,16056498,The Autistic Brain: Thinking Across the Spectrum,1,Temple Grandin,1
4298,16056498,The Autistic Brain: Thinking Across the Spectrum,1,Richard Panek,0
4299,13615414,Gulp: Adventures on the Alimentary Canal,0,Mary Roach,1
4300,16071764,"Lean In: Women, Work, and the Will to Lead",0,Sheryl Sandberg,1
4301,15751404,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",0,Malcolm Gladwell,1
4302,15811520,Detroit: An American Autopsy,0,Charlie LeDuff,0
4303,15795155,Bad Pharma: How Drug Companies Mislead Doctors and Harm Patients,0,Ben Goldacre,0
4304,16101100,"American Savage: Insights, Slights, and Fights on Faith, Sex, Love, and Politics",0,Dan Savage,1
4305,17704902,Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital,0,Sheri Fink,0
4306,16142053,"Going Clear: Scientology, Hollywood, and the Prison of Belief",0,Lawrence Wright,1
4307,15801967,Contagious: Why Things Catch On,0,Jonah Berger,0
4308,15766601,The World Until Yesterday: What Can We Learn from Traditional Societies?,0,Jared Diamond,1
4309,17249189,"Start.: Punch Fear in the Face, Escape Average, and Do Work That Matters",0,Jon Acuff,0
4310,16248146,Lost Girls: An American Mystery: An Examination of the Lives of the Victims of the Gilgo Beach Serial Killer – Explore the Story Behind the Case as the Trial Unfolds,0,Robert Kolker,1
4311,16241137,The Examined Life: How We Lose and Find Ourselves,0,Stephen Grosz,0
4312,13593553,To Sell is Human: The Surprising Truth About Moving Others,0,Daniel H. Pink,1
4313,15805442,Mastermind: How to Think Like Sherlock Holmes,0,Maria Konnikova,0
4314,16130128,I Wear the Black Hat: Grappling With Villains,0,Chuck Klosterman,1
4315,14889679,"The Good Nurse: A True Story of Medicine, Madness, and Murder",0,Charles Graeber,0
4316,15798078,Decisive: How to Make Better Choices in Life and Work,1,Chip Heath,0
4316,15798078,Decisive: How to Make Better Choices in Life and Work,1,Dan Heath,0
4317,16158498,Give and Take: A Revolutionary Approach to Success,0,Adam M. Grant,1
4318,15843172,Tequila Mockingbird: Cocktails with a Literary Twist,1,Tim Federle,1
4318,15843172,Tequila Mockingbird: Cocktails with a Literary Twist,1,Lauren Mortimer,1
4319,17349204,The Pioneer Woman Cooks: A Year of Holidays,0,Ree Drummond,1
4320,16277245,The Drunken Botanist: The Plants That Create the World's Great Drinks,0,Amy Stewart,1
4321,15797397,Salt Sugar Fat: How the Food Giants Hooked Us,0,Michael Moss,0
4322,15811496,Cooked: A Natural History of Transformation,0,Michael Pollan,1
4323,17167085,"Moosewood Restaurant Favorites: The 250 Most-Requested, Naturally Delicious Recipes from One of America's Best-Loved Restaurants",0,The Moosewood Collective,0
4324,15786110,Relish: My Life in the Kitchen,0,Lucy Knisley,1
4325,16182601,Bread and Wine: A Love Letter to Life Around the Table with Recipes,0,Shauna Niequist,0
4326,16131090,Eating on the Wild Side: The Missing Link to Optimum Health,0,Jo Robinson,0
4327,17164565,"The FastDiet: Lose Weight, Stay Healthy, and Live Longer with the Simple Secret of Intermittent Fasting",1,Michael Mosley,0
4327,17164565,"The FastDiet: Lose Weight, Stay Healthy, and Live Longer with the Simple Secret of Intermittent Fasting",1,Mimi Spencer,0
4328,17262525,Notes from the Larder: A Kitchen Diary with Recipes—A Cookbook,0,Nigel Slater,0
4329,16160818,My Beef with Meat: The Healthiest Argument for Eating a Plant-Strong Diet - Plus 140 New Engine 2 Recipes,0,Rip Esselstyn,0
4330,15797974,Vegetable Literacy: Cooking and Gardening with Twelve Families from the Edible Plant Kingdom,0,Deborah Madison,0
4331,16131211,"It's All Good: Delicious, Easy Recipes That Will Make You Look Good and Feel Great",1,Gwyneth Paltrow,1
4331,16131211,"It's All Good: Delicious, Easy Recipes That Will Make You Look Good and Feel Great",1,Julia Turshen,1
4331,16131211,"It's All Good: Delicious, Easy Recipes That Will Make You Look Good and Feel Great",1,Ditte Isager,0
4332,16058189,Pandora's Lunchbox: How Processed Food Took Over the American Meal,0,Melanie Warner,0
4333,13586978,Happy Herbivore Abroad: A Travelogue and Over 135 Fat-Free and Low-Fat Vegan Recipes from Around the World,0,Lindsay S. Nixon,0
4334,17348311,Fool's Gold Cookbook,0,Susan Mallery,0
4335,13587039,Whole: Rethinking the Science of Nutrition,1,T. Colin Campbell,0
4335,13587039,Whole: Rethinking the Science of Nutrition,1,Howard Jacobson,0
4336,17333302,"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers",1,David Perlmutter,1
4336,17333302,"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers",1,Kristin Loberg,1
4337,15798321,VB6: Eat Vegan Before 6:00 to Lose Weight and Restore Your Health . . . for Good,0,Mark Bittman,0
4338,17571007,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",0,Allie Brosh,1
4339,15858248,Wallbanger,0,Alice Clayton,1
4340,15790837,"Let's Explore Diabetes with Owls: Essays, Etc.",0,David Sedaris,1
4341,17673271,Si-cology 1: Tales & Wisdom from Duck Dynasty's Favorite Uncle,1,Mark Schlabach,1
4341,17673271,Si-cology 1: Tales & Wisdom from Duck Dynasty's Favorite Uncle,1,Si Robertson,0
4342,15852522,Vader's Little Princess,0,Jeffrey Brown,1
4343,17138271,My Dog: The Paradox: A Lovable Discourse about Man's Best Friend (Volume 3),0,Matthew Inman,1
4344,15843610,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",0,Billy Crystal,0
4345,16085474,Dad Is Fat,0,Jim Gaffigan,1
4346,17262540,"William Shakespeare's Star Wars: Verily, A New Hope",0,Ian Doescher,1
4347,16071701,Bad Monkey,0,Carl Hiaasen,1
4348,15791144,Adulting: How to Become a Grown-up in 468 Easy(ish) Steps,0,Kelly Williams Brown,0
4349,15808650,"The Tao of Martha: My Year of LIVING; Or, Why I'm Never Getting All That Glitter Off of the Dog",0,Jen Lancaster,1
4350,17938417,To Be or Not To Be: A Chooseable-Path Adventure,0,Ryan North,1
4351,16000983,Parenting: Illustrated with Crappy Pictures,0,Amber Dusick,0
4352,16130417,The Last Word,0,Lisa Lutz,1
4353,15791108,Man Up!,1,Gwyneth Paltrow,1
4353,15791108,Man Up!,1,Chelsea Handler,1
4353,15791108,Man Up!,1,Ross Mathews,0
4354,16071830,Wedding Night,0,Sophie Kinsella,1
4355,18300604,Love and Lists,0,Tara Sivec,1
4356,17262155,Mad About the Boy,0,Helen Fielding,0
4357,15815342,Insane City,0,Dave Barry,1
4358,15789361,Beautiful Creatures: The Manga,1,Kami Garcia,1
4358,15789361,Beautiful Creatures: The Manga,1,Margaret Stohl,0
4358,15789361,Beautiful Creatures: The Manga,1,Cassandra Jean,0
4359,16277248,"Avatar: The Last Airbender - The Search, Part 1",1,Gene Luen Yang,1
4359,16277248,"Avatar: The Last Airbender - The Search, Part 1",1,Bryan Konietzko,1
4359,16277248,"Avatar: The Last Airbender - The Search, Part 1",1,Michael Dante DiMartino,1
4360,16173578,"The Walking Dead, Vol. 18: What Comes After",1,Robert Kirkman,1
4360,16173578,"The Walking Dead, Vol. 18: What Comes After",1,Charlie Adlard,1
4360,16173578,"The Walking Dead, Vol. 18: What Comes After",1,Cliff Rathburn,1
4361,17131869,"Saga, Volume 2",1,Brian K. Vaughan,1
4361,17131869,"Saga, Volume 2",1,Fiona Staples,1
4362,15752115,"Batman, Volume 2: The City of Owls",1,Scott Snyder,1
4362,15752115,"Batman, Volume 2: The City of Owls",1,Greg Capullo,1
4362,15752115,"Batman, Volume 2: The City of Owls",1,James Tynion IV,0
4363,13226217,The Infernal Devices: Clockwork Prince,1,Cassandra Clare,1
4363,13226217,The Infernal Devices: Clockwork Prince,1,Hyekyung Baek,1
4364,15791586,"Fables, Vol. 18: Cubs in Toyland",1,Bill Willingham,1
4364,15791586,"Fables, Vol. 18: Cubs in Toyland",1,Mark Buckingham,1
