id,title,genres,fiction_subject,audiobook_subject,nonfiction_subject,fantasy_subject,romance_subject,contemporary_subject,young adult_subject,adult_subject,mystery_subject,biography_subject,memoir_subject,historical fiction_subject,thriller_subject,historical_subject,science_fiction_subject,history_subject,humor_subject,horror_subject,lgbt_subject,mystery_thriller_subject
30689330,The Stranger in the Woods: The Extraordinary Story of the Last True Hermit,"Nonfiction, Biography, Audiobook, Memoir, Nature, Biography Memoir, True Crime, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30145126,The Lost City of the Monkey God: A True Story,"Nonfiction, History, Adventure, Travel, Science, Audiobook, Archaeology, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
34068481,From Here to Eternity: Traveling the World to Find the Good Death,"Nonfiction, Death, Science, History, Audiobook, Travel, Memoir, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33916061,We Were Eight Years in Power: An American Tragedy,"Nonfiction, Politics, History, Essays, Race, Audiobook, Social Justice, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32938155,"Option B: Facing Adversity, Building Resilience, and Finding Joy","Nonfiction, Self Help, Psychology, Memoir, Audiobook, Business, Personal Development, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33099371,Of Mess and Moxie: Wrangling Delight Out of This Wild and Glorious Life,"Nonfiction, Christian, Audiobook, Memoir, Faith, Self Help, Humor, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
30781490,Word by Word: The Secret Life of Dictionaries,"Nonfiction, Language, Linguistics, Books About Books, History, Writing, Memoir, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
31247643,Hallelujah Anyway: Rediscovering Mercy,"Nonfiction, Spirituality, Memoir, Religion, Faith, Audiobook, Christian, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31421117,Tears We Cannot Stop: A Sermon to White America,"Nonfiction, Race, Social Justice, Politics, Anti Racist, History, Audiobook, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30820956,Tools of Titans,"Business, Nonfiction, Self Help, Productivity, Personal Development, Psychology, Leadership, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30629730,A Colony in a Nation,"Nonfiction, Politics, History, Race, Sociology, Social Justice, Audiobook, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
34565022,Braving the Wilderness,"Nonfiction, Self Help, Psychology, Audiobook, Personal Development, Leadership, Mental Health, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31920777,American Kingpin: The Epic Hunt for the Criminal Mastermind Behind the Silk Road,"Nonfiction, True Crime, Crime, Biography, Audiobook, History, Business, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33670466,Paperbacks from Hell: The Twisted History of '70s and '80s Horror Fiction,"Horror, Nonfiction, History, Books About Books, Art, Audiobook, Pop Culture, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
33965707,Unshakeable,"Finance, Business, Nonfiction, Self Help, Personal Finance, Money, Personal Development, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35105799,No Is Not Enough: Resisting Trump's Shock Politics and Winning the World We Need,"Nonfiction, Politics, History, Economics, Audiobook, Activism, Social Justice, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32191677,"American Fire: Love, Arson, and Life in a Vanishing Land","Nonfiction, True Crime, Crime, Audiobook, History, Mystery, Adult, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33916342,Daring to Hope: Finding God's Goodness in the Broken and the Beautiful,"Christian, Nonfiction, Memoir, Faith, Biography, Christian Living, Religion, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34138013,What Happened,"Nonfiction, Politics, Memoir, Audiobook, Biography, History, Feminism, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
26074156,Hunger: A Memoir of (My) Body,"Nonfiction, Memoir, Feminism, Audiobook, Biography, Biography Memoir, Mental Health, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32737127,"Unfiltered: No Shame, No Regrets, Just Me","Nonfiction, Memoir, Biography, Audiobook, Autobiography, Mental Health, Contemporary, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32620356,Daring to Drive: A Saudi Woman's Awakening,"Nonfiction, Memoir, Feminism, Biography, Biography Memoir, Audiobook, Autobiography, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31420708,You Don't Have to Say You Love Me,"Memoir, Nonfiction, Poetry, Audiobook, Native American, Biography, Biography Memoir, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32052074,The Most Beautiful: My Life with Prince,"Nonfiction, Memoir, Biography, Music, Audiobook, Autobiography, Biography Memoir, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31371728,My Lovely Wife in the Psych Ward,"Nonfiction, Memoir, Mental Health, Psychology, Biography, Audiobook, Mental Illness, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31208653,How to Murder Your Life,"Memoir, Nonfiction, Biography, Audiobook, Mental Health, Biography Memoir, Autobiography, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31751594,How Dare the Sun Rise: Memoirs of a War Child,"Nonfiction, Memoir, Biography, Africa, War, Audiobook, Biography Memoir, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32076678,The Fact of a Body: A Murder and a Memoir,"Nonfiction, True Crime, Memoir, Crime, Audiobook, Mystery, Biography, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30649506,At Home in the World: Reflections on Belonging While Wandering the Globe,"Travel, Nonfiction, Memoir, Audiobook, Biography, Parenting, Biography Memoir, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32572166,The Rules Do Not Apply,"Memoir, Nonfiction, Feminism, Biography, Audiobook, Biography Memoir, LGBT, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
34104392,The Bright Hour: A Memoir of Living and Dying,"Memoir, Nonfiction, Death, Biography Memoir, Biography, Audiobook, Grief, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27917674,When We Rise: My Life in the Movement,"Nonfiction, Memoir, LGBT, History, Queer, Politics, Biography, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
30038960,"Insomniac City: New York, Oliver, and Me","Nonfiction, Memoir, Biography, New York, LGBT, Biography Memoir, Queer, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
30956087,The Polygamist's Daughter,"Nonfiction, Memoir, Audiobook, Biography, True Crime, Religion, Cults, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33898878,Happiness: The Crooked Little Road to Semi-Ever After,"Memoir, Nonfiction, Biography, Biography Memoir, Self Help, Audiobook, Adult, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34275220,Voice Lessons: A Sisters Story,"Nonfiction, Memoir, Biography, Audiobook, Adult, Autobiography, Biography Memoir, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31848282,I Was Told to Come Alone: My Journey Behind the Lines of Jihad,"Nonfiction, Memoir, History, Politics, Biography, Religion, War, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
31920820,Priestdaddy,"Memoir, Nonfiction, Religion, Biography, Humor, Biography Memoir, Audiobook, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
31409135,The Radium Girls: The Dark Story of America’s Shining Women,"Nonfiction, History, Science, Audiobook, Historical, Biography, Feminism, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
29496196,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,"Nonfiction, History, True Crime, Audiobook, Crime, Mystery, Historical, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
24212581,Victoria The Queen: An Intimate Biography of the Woman Who Ruled an Empire,"History, Biography, Nonfiction, Historical, Biography Memoir, Audiobook, British Literature, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
31450766,Jane Austen at Home,"Nonfiction, Biography, History, Audiobook, Biography Memoir, Historical, Books About Books, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
31848288,Apollo 8: The Thrilling Story of the First Mission to the Moon,"History, Nonfiction, Science, Space, Biography, Audiobook, American History, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
34237826,Grant,"History, Biography, Nonfiction, Civil War, Presidents, American History, Politics, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30078650,"A Hope More Powerful Than the Sea: One Refugee's Incredible Story of Love, Loss, and Survival","Nonfiction, Biography, Memoir, History, Biography Memoir, War, Survival, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30334134,The Undoing Project: A Friendship That Changed Our Minds,"Nonfiction, Psychology, Biography, Science, Economics, Business, History, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33917107,On Tyranny: Twenty Lessons from the Twentieth Century,"Nonfiction, History, Philosophy, Essays, Audiobook, Politics, Political Science, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30753852,The Blood of Emmett Till,"History, Nonfiction, True Crime, Race, Biography, Social Justice, American History, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30753828,The Road to Jonestown: Jim Jones and Peoples Temple,"Nonfiction, True Crime, History, Biography, Audiobook, Cults, Religion, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
34684622,Leonardo da Vinci,"Biography, Nonfiction, History, Art, Science, Audiobook, Biography Memoir, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30199426,Get Well Soon: History's Worst Plagues and the Heroes Who Fought Them,"Nonfiction, History, Science, Audiobook, Medicine, Medical, Health, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
29635592,Churchill's Ministry of Ungentlemanly Warfare: The Mavericks Who Plotted Hitler's Defeat,"History, Nonfiction, War, World War II, Military Fiction, Audiobook, Historical, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
31159759,The Gatekeepers: How the White House Chiefs of Staff Define Every Presidency,"Politics, History, Nonfiction, American History, Biography, Audiobook, Presidents, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30107571,All the Gallant Men: An American Sailor's Firsthand Account of Pearl Harbor,"History, Nonfiction, World War II, Biography, Memoir, War, Military Fiction, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
34928902,Huế 1968: A Turning Point of the American War in Vietnam,"History, Nonfiction, War, Military History, Military Fiction, American History, Asia, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
34184069,The Storm Before the Storm: The Beginning of the End of the Roman Republic,"History, Nonfiction, Ancient History, Audiobook, Politics, Historical, World History, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
34593560,Killing England: The Brutal Struggle for American Independence,"History, Nonfiction, American History, Historical, Audiobook, Biography, American Revolution, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30688762,"Last Hope Island: Britain, Occupied Europe, and the Brotherhood That Helped Turn the Tide of War","History, Nonfiction, World War II, War, Historical, Military Fiction, Military History, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32191710,Astrophysics for People in a Hurry,"Science, Nonfiction, Audiobook, Physics, Space, Astronomy, History, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
31869108,Inferior: How Science Got Women Wrong—and the New Research That's Rewriting the Story,"Nonfiction, Feminism, Science, History, Psychology, Womens, Gender, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
28512671,"Everybody Lies: Big Data, New Data, and What the Internet Can Tell Us About Who We Really Are","Nonfiction, Science, Psychology, Business, Technology, Audiobook, Economics, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31625636,We Have No Idea: A Guide to the Unknown Universe,"Science, Nonfiction, Physics, Astronomy, Popular Science, Space, Humor, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
30231729,The Death and Life of the Great Lakes,"Nonfiction, Science, History, Nature, Environment, Ecology, Climate Change, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
28116739,Other Minds,"Nonfiction, Philosophy, Nature, Biology, Animals, Psychology, Audiobook, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
29889716,The Case Against Sugar,"Nonfiction, Health, Science, Food, Nutrition, Audiobook, History, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
28110850,Cannibalism: A Perfectly Natural History,"Nonfiction, Science, History, Anthropology, Nature, Biology, Audiobook, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30231812,"The Nature Fix: Why Nature Makes Us Happier, Healthier, and More Creative","Nonfiction, Nature, Science, Psychology, Health, Self Help, Environment, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30901608,Hit Makers: The Science of Popularity in an Age of Distraction,"Nonfiction, Business, Psychology, Science, Sociology, Music, Audiobook, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31170723,Behave: The Biology of Humans at Our Best and Worst,"Science, Nonfiction, Psychology, Biology, Neuroscience, Philosophy, Audiobook, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31751591,Barking Up the Wrong Tree: The Surprising Science Behind Why Everything You Know About Success Is (Mostly) Wrong,"Nonfiction, Self Help, Psychology, Business, Personal Development, Science, Productivity, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30962055,Irresistible: The Rise of Addictive Technology and the Business of Keeping Us Hooked,"Nonfiction, Psychology, Technology, Science, Business, Self Help, Audiobook, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30213950,Pandora's Lab: Seven Stories of Science Gone Wrong,"Science, Nonfiction, History, Audiobook, Medicine, Medical, Health, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30753821,The Greatest Story Ever Told—So Far: Why Are We Here?,"Science, Nonfiction, Physics, History, Philosophy, Audiobook, Astronomy, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30971755,A Crack in Creation: Gene Editing and the Unthinkable Power to Control Evolution,"Science, Nonfiction, Biology, Genetics, Technology, Health, Medicine, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28450775,Whiplash: How to Survive Our Faster Future,"Nonfiction, Business, Science, Technology, Self Help, Education, Futurism, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34490192,Soonish: Ten Emerging Technologies That'll Improve and/or Ruin Everything,"Science, Nonfiction, Technology, Humor, Futurism, Audiobook, Graphic Novels, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
32940866,Caesar's Last Breath: Decoding the Secrets of the Air Around Us,"Science, Nonfiction, History, Audiobook, Chemistry, Biology, Popular Science, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
34274957,Life 3.0: Being Human in the Age of Artificial Intelligence,"Science, Nonfiction, Artificial Intelligence, Technology, Philosophy, Audiobook, Computer Science, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34016988,"The Pioneer Woman Cooks: Come and Get It! Simple, Scrumptious Recipes for Crazy Busy Lives","Cookbooks, Cooking, Nonfiction, Food, Reference, Health, Adult, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35069206,5 Ingredients – Quick & Easy Food,"Cookbooks, Cooking, Nonfiction, Food, Reference, Health, Food and Drink, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31423449,"Stirring Up Fun with Food: Over 115 Simple, Delicious Ways to Be Creative in the Kitchen","Cookbooks, Nonfiction, Cooking, Food, Food and Drink, Health, Crafts",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32148009,Give a Girl a Knife,"Memoir, Food, Nonfiction, Audiobook, Biography, Biography Memoir, Cookbooks, ...more",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31329547,"Whole New You: How Real Food Transforms Your Life, for a Healthier, More Gorgeous You","Cookbooks, Food, Nonfiction, Cooking, Health, Adult, Food and Drink, ...more",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
